"X","Y","vx","vy","R_squared","Assignment","qsum","sf","vx.u","vy.u"
166.75437058,299.24826358,-0.0890450474961761,-0.0853256407288012,0.575009542279234,"Tumor",0.123326742636691,74.825943714616,-6.66287971201418,-6.38457159058682
358.722047096,294.008646932,-0.0048539234487101,0.0839484395023337,0.295334636899765,"T",0.0840886500529228,109.741801030605,-0.53267830132613,9.21265294469486
199.703064652,443.803799208,0.005350250127057,0.0284585504081026,0.0524258216810224,"Fibroblast",0.0289571108322738,318.679579481907,1.70501546061354,9.0691588767188
386.795717644,211.753431204,-0.0889054853626412,0.00902454806798356,0.386197277720939,"Tumor",0.0893623399167577,103.265423797497,-9.18086262389534,0.931923780821209
326.318363364,435.733887484,0.0683613601368506,0.00689048623383941,0.151906381757156,"Myeloid",0.0687077459992607,134.308581497337,9.18151730920898,0.925451431893896
451.28735498,359.03025984,-0.101148731688058,0.0705724758674298,0.579973549765601,"B/Plasma",0.123335073163159,74.8208896818207,-7.56803809508829,5.28029543144992
515.996996452,440.947193288,-0.0535214317680675,-0.0277488005065712,0.183976687657867,"Myeloid",0.0602871428088726,153.068124861971,-8.19242520066604,-4.24745686070978
425.46514094,105.998873092,0.00511352837869271,0.011339062318344,0.0780382481083894,"Tumor",0.012438750208079,741.878383975134,3.79361616999554,8.4122052285264
298.737081468,371.588049812,-0.0338511540848179,-0.0565876455564918,0.219895252452129,"B/Plasma",0.0659398382049974,139.946353437377,-4.73734557381703,-7.9192346452378
310.727308948,269.013345132,0.00714005165975983,-0.117520765881192,0.490719097853831,"Endothelial",0.117737465366832,78.3781090775854,0.55962374780825,-9.21105540711745
354.542381592,420.793086784,0.0165892676643772,-0.0771001960830142,0.290767516821261,"B/Plasma",0.0788647198541882,117.011002132533,1.94112683405359,-9.02157120828826
234.226650672,230.847586564,0.0209220108032441,-0.034588644804085,0.0976916908872065,"Endothelial",0.0404240631979792,228.28085979,4.77609461470024,-7.89592557484744
384.096976788,233.313288516,-0.0704333926076668,0.0342895576657941,0.235580917083113,"Endothelial",0.0783366871851341,117.79972110936,-8.29703400596924,4.03930032999387
482.97312854,318.613044764,0.0943595203115258,-0.0587716465965307,0.569668759129191,"Myeloid",0.111165756944703,83.0115330175847,7.83292843586368,-4.87872448194573
184.348807832,206.495021096,0.076036751401854,0.0559860179834322,0.458824763217527,"T",0.0944246883679716,97.7291009643418,7.43100335475235,5.4714632040943
211.279836012,240.57508146,0.0741767021270608,0.0389585609108565,0.257093280160497,"B/Plasma",0.0837851574366942,110.139315665934,8.16977121063028,4.29086923805132
131.29111156,457.955274588,0.0301656207670557,0.0412697891264721,0.105182894450505,"B/Plasma",0.0511190783446386,180.520467149773,5.44551195273179,7.45004161228337
151.242248696,444.29618786,0.008759231734751,-0.0209651363725197,0.114518091374021,"Fibroblast",0.0227213794409895,406.139069461275,3.55746622594744,-8.51476097746389
494.617556356,542.837816024,-0.00162703389154871,0.0271971741391991,0.117275685056569,"Tumor",0.0272457982162786,338.695891006288,-0.551069693595519,9.21157112792921
361.277957656,203.826349776,0.0114055026569856,-0.0127976608175215,0.0128639953634375,"Endothelial",0.0171425089546084,538.313261347853,6.13973333259349,-6.8891505323036
227.66397444,172.005263304,-0.0751331244419716,7.86662422825819e-05,0.221897734373737,"T",0.0751331656247125,122.822455653389,-9.22803484487465,0.0096619810541712
164.957715804,276.365346684,1.9614435542297e-18,-6.83504907372726e-18,0.506961884032034,"Epithelial",7.11091813036046e-18,1297728329010056704,2.54542086607806,-8.87003681314982
425.017856592,351.09941972,0.0816510764171678,-0.0583178288903802,0.517638061906648,"Fibroblast",0.100338763429543,91.9688422263628,7.5093549646232,-5.3634232042034
59.6692355,308.690097884,-0.00625123951002381,-0.0645950595597449,0.203821153275286,"Fibroblast",0.0648968390211624,142.195522035069,-0.888898265494083,-9.18512821498427
93.74177848,230.377750064,-0.0494617379705281,-0.00895582780139479,0.186600247276259,"B/Plasma",0.0502659962069132,183.584144339923,-9.0803908428849,-1.64414798377476
445.356139004,335.478295768,6.89519416114346e-18,-1.91608260781533e-18,0.506963257144026,"Epithelial",7.15647085369872e-18,1289467964264903680,8.89113197818091,-2.47072713966303
148.908100964,358.665666716,-0.0169451743797526,-0.0438781749531742,0.229841308832041,"Tumor",0.0470365089263817,196.188877824311,-3.32445474610092,-8.60840990504202
200.251833684,503.935353824,0.0678040489782973,0.0408437663863788,0.40184128478689,"Epithelial",0.0791555576727018,116.581073702958,7.90466883129786,4.76161013939683
377.831237224,420.872019316,-0.0130194371389956,-0.119001187628571,0.569669153006297,"B/Plasma",0.119711270983257,77.0858067686097,-1.00361381553268,-9.17330255477113
442.995680428,477.305021004,0.022467244071399,-0.040612985703575,0.131839516056519,"Myeloid",0.0464132703428944,198.823307103003,4.46701176776589,-8.07480812891177
298.688218472,497.733512024,6.91109222587446e-18,-1.93220324043367e-18,0.506963869695955,"Epithelial",7.17611351059087e-18,1285938396796649984,8.8872388570548,-2.48469433728856
189.392972496,383.638416364,-0.00068412880164454,0.0390176667347547,0.0614053902450686,"Myeloid",0.0390236639699763,236.472923458438,-0.161777937747002,9.22662171929449
472.080439124,542.762642184,-0.0420405848648497,0.00358878222940694,0.0627839608905007,"Fibroblast",0.0421934844930913,218.707698923302,-9.19459957718105,0.784894303330428
500.048866296,378.80097976,0.0155503262847425,-0.0321573840517924,0.126965515308283,"Fibroblast",0.0357198823712569,258.344633028961,4.01734333751241,-8.30768758203167
110.370231888,201.67261926,-0.0688519561554572,-0.0108038925548845,0.246818746892564,"Myeloid",0.0696944471301014,132.407103909063,-9.11648811301785,-1.43051212413694
183.401617448,488.847964136,-0.0359122080450399,-0.0326995699591595,0.141036351950193,"Myeloid",0.0485690082478961,189.99852448994,-6.82326653973335,-6.21287004369589
229.91918964,394.23041042,-0.0691582195813488,-0.0926615696504549,0.487655769549799,"B/Plasma",0.115624503569737,79.8104174992133,-5.51954637828972,-7.39535855993524
382.555913068,356.835183712,-0.0432886373866571,0.0578997282499919,0.241757453921156,"T",0.0722930470945609,127.647682231038,-5.52569422934665,7.39076611291845
265.123098912,425.724490688,-0.0229570738762699,-0.0505462232741369,0.133110897116047,"Myeloid",0.0555152945433906,166.225181347591,-3.816043768293,-8.40205513017921
74.640105736,215.2790843,-0.0455536404575272,-0.0538643325693163,0.224082924056565,"Myeloid",0.0705443157318261,130.811955680743,-5.95896079662657,-7.04609868483022
58.763390728,354.440896908,-0.0356088267684379,0.0483454056167467,0.130676382124928,"Fibroblast",0.0600438738596401,153.688283414419,-5.47265946044263,7.43012240021161
131.430183164,82.134937584,-0.0380358620084808,0.105476587176181,0.550513840215035,"Myeloid",0.112125096392658,82.3012884709036,-3.13040045139946,8.68085902811332
175.824094376,507.12272464,0.0844202237706892,-0.115010215333121,0.290517575954074,"Fibroblast",0.142667879399899,64.6819728579112,5.46046662259451,-7.43908762655944
230.441647828,128.220260196,0.118280070212465,-0.0318178225620406,0.546980686829497,"Endothelial",0.122484892301276,75.3402295553465,8.9112476416296,-2.39716205577542
352.651759516,312.29092482,0.0453803352489936,-0.0132741333588301,0.155816894180294,"Myeloid",0.0472818934026447,195.170693027361,8.85691148036008,-2.59072180698049
269.2163145,101.552340456,-0.109141494043734,0.0868898536384721,0.618591368105539,"Tumor",0.13950524143348,66.1483382862013,-7.21952846906632,5.74761943211617
116.121030648,389.276454364,-0.0125963834474758,-0.0691610016281914,0.181739484768404,"B/Plasma",0.0702987412559466,131.268920867902,-1.65351366198845,-9.07869004987593
458.143209188,218.526594188,-0.00729762948631824,-0.0810274420454633,0.434312833306838,"Epithelial",0.0813554040033635,113.428726906187,-0.827760822066127,-9.19083959568172
90.561925048,282.6536384,-0.0260820186081106,-0.121842077623119,0.54852665227025,"Fibroblast",0.124602422023779,74.0598758287294,-1.93163105947928,-9.02360913948258
399.421164072,254.9332849,0.0970647102655542,0.078257200852449,0.468831898087164,"Myeloid",0.124682586852361,74.0122589369043,7.18397846980979,5.79199221316879
98.876151752,378.755875456,-0.0856803656023759,0.0349926727175887,0.293888402095524,"Myeloid",0.0925505926165634,99.7080585023558,-8.54302290598493,3.48905145847913
